id_tarjeta,tipo,contactless,marca,fecha_expiracion,estado,numero
TAR685,Débito,false,AmericanExpress,2027-08-01,Activa,3669-6620-2693-7866
TAR686,Crédito,false,AmericanExpress,2028-06-01,Activa,4916-4345-3368-6406
TAR687,Débito,true,AmericanExpress,2029-01-01,Activa,2894-2606-9720-3873
TAR688,Crédito,false,Visa,2029-02-01,Activa,1476-7587-7748-1298
TAR689,Débito,false,MasterCard,2027-11-01,Bloqueada,9715-1373-1771-2407
TAR690,Débito,false,AmericanExpress,2027-10-01,Activa,2205-4356-5596-9025
TAR691,Débito,false,Visa,2026-02-01,Activa,7339-8592-5631-1610
TAR692,Crédito,false,AmericanExpress,2029-07-01,Bloqueada,8439-9767-7987-7627
TAR693,Crédito,false,AmericanExpress,2029-03-01,Activa,2436-4201-8635-6953
TAR694,Crédito,false,Visa,2025-01-01,Activa,2192-7882-8219-1998
TAR695,Crédito,true,AmericanExpress,2028-09-01,Activa,8645-6194-6534-1128
TAR696,Débito,true,MasterCard,2025-08-01,Activa,6197-6811-1493-2038
TAR697,Débito,true,AmericanExpress,2027-07-01,Activa,8018-8338-1285-1557
TAR698,Débito,false,Visa,2029-04-01,Bloqueada,8410-5381-1524-5418
TAR699,Crédito,false,Visa,2028-08-01,Activa,7792-2751-9167-9870
TAR700,Crédito,true,AmericanExpress,2029-11-01,Activa,7649-2599-3933-6361
TAR701,Crédito,true,Visa,2028-07-01,Activa,5909-9069-5439-5896
TAR702,Crédito,false,Visa,2027-05-01,Activa,8291-5816-5100-5650
TAR703,Crédito,false,MasterCard,2026-11-01,Activa,6001-7107-7475-7191
TAR704,Débito,false,MasterCard,2029-10-01,Activa,9644-6987-7339-4498
TAR705,Débito,false,AmericanExpress,2029-07-01,Activa,3129-3142-6957-6113
TAR706,Débito,false,MasterCard,2029-01-01,Activa,6051-4251-6633-8403
TAR707,Crédito,true,Visa,2029-07-01,Activa,8503-7465-8862-6385
TAR708,Crédito,false,Visa,2027-02-01,Activa,7478-4006-5454-5963
TAR709,Débito,false,Visa,2028-10-01,Activa,4679-1703-3327-2214
TAR710,Crédito,true,Visa,2028-05-01,Activa,9328-9796-4032-1396
TAR711,Débito,false,Visa,2026-08-01,Activa,4133-4936-3750-9299
TAR712,Crédito,false,MasterCard,2025-10-01,Activa,3255-6844-4503-1584
TAR713,Crédito,true,Visa,2029-02-01,Activa,8501-8276-1054-5343
TAR714,Débito,false,Visa,2027-02-01,Activa,8341-6203-2078-5254
TAR715,Débito,false,Visa,2026-11-01,Activa,3789-9110-7393-2124
TAR716,Crédito,false,AmericanExpress,2026-02-01,Activa,8141-6606-5197-6026
TAR717,Crédito,false,AmericanExpress,2026-10-01,Activa,1059-4191-1525-8750
TAR718,Crédito,false,AmericanExpress,2025-09-01,Activa,5995-5286-3259-6649
TAR719,Débito,true,AmericanExpress,2027-10-01,Activa,8637-5130-3609-9778
TAR720,Débito,false,MasterCard,2028-07-01,Activa,4033-8280-3996-6878
TAR721,Crédito,false,MasterCard,2029-10-01,Activa,1150-9189-7413-2858
TAR722,Crédito,false,Visa,2026-01-01,Bloqueada,7490-6026-8637-2185
TAR723,Crédito,true,Visa,2028-09-01,Activa,9189-6189-8316-6402
TAR724,Crédito,true,Visa,2027-02-01,Activa,9270-9907-3452-5238
TAR725,Débito,false,MasterCard,2026-05-01,Activa,7344-6358-8071-6119
TAR726,Débito,false,MasterCard,2027-03-01,Activa,9278-2647-3874-5600
TAR727,Crédito,true,Visa,2027-08-01,Activa,4236-9263-5125-5075
TAR728,Débito,false,Visa,2025-04-01,Activa,7481-8898-1933-9689
TAR729,Débito,true,MasterCard,2025-05-01,Activa,6173-9864-9139-1690
TAR730,Débito,true,MasterCard,2028-09-01,Activa,7250-2408-6860-1117
TAR731,Débito,false,Visa,2028-06-01,Activa,7498-6146-7871-6782
TAR732,Débito,true,AmericanExpress,2029-02-01,Activa,7786-4273-1321-1627
TAR733,Débito,true,Visa,2027-03-01,Activa,2074-9956-4069-6946
TAR734,Crédito,true,MasterCard,2029-06-01,Activa,7848-6297-3877-8206
TAR735,Débito,true,AmericanExpress,2025-10-01,Activa,4763-6029-4214-5803
TAR736,Débito,false,AmericanExpress,2028-12-01,Activa,6848-2054-5751-9432
TAR737,Crédito,true,MasterCard,2027-05-01,Activa,8641-1176-3661-7230
TAR738,Crédito,true,AmericanExpress,2028-12-01,Activa,5484-7047-6498-1850
TAR739,Débito,true,Visa,2027-03-01,Activa,5265-5188-4884-9818
TAR740,Crédito,true,Visa,2029-05-01,Activa,7245-7830-9882-4312
TAR741,Débito,true,Visa,2026-12-01,Activa,8460-6907-6852-4220
TAR742,Débito,true,AmericanExpress,2029-12-01,Activa,5546-4374-5509-9970
TAR743,Débito,false,AmericanExpress,2029-01-01,Activa,2329-1660-6388-1335
TAR744,Crédito,false,MasterCard,2028-07-01,Activa,3456-5953-5712-1273
TAR745,Débito,false,AmericanExpress,2029-01-01,Activa,6467-7716-8713-6537
TAR746,Crédito,true,Visa,2025-08-01,Activa,8979-1552-8912-8453
TAR747,Crédito,false,AmericanExpress,2026-10-01,Activa,8020-4319-7060-3992
TAR748,Crédito,false,MasterCard,2029-09-01,Activa,8215-3112-7594-9779
TAR749,Crédito,false,MasterCard,2028-09-01,Activa,3798-4418-6952-2481
TAR750,Débito,false,Visa,2026-01-01,Activa,5468-8373-7725-7069
TAR751,Crédito,false,Visa,2026-11-01,Activa,5701-7835-6344-7657
TAR752,Débito,true,MasterCard,2026-01-01,Activa,9722-2586-6649-1255
TAR753,Débito,true,MasterCard,2027-07-01,Activa,8350-6338-3976-4777
TAR754,Crédito,false,AmericanExpress,2026-08-01,Activa,2408-4058-9433-5000
TAR755,Crédito,true,MasterCard,2027-01-01,Activa,7699-6111-8411-2618
TAR756,Débito,false,Visa,2026-10-01,Activa,9474-8605-7186-6920
TAR757,Crédito,false,Visa,2029-05-01,Bloqueada,4221-3883-6450-4942
TAR758,Débito,false,Visa,2027-12-01,Activa,7465-7923-7988-9670
TAR759,Débito,false,AmericanExpress,2027-04-01,Activa,3268-2675-8560-3592
TAR760,Crédito,false,AmericanExpress,2025-10-01,Activa,5478-1924-1138-8034
TAR761,Crédito,false,Visa,2029-07-01,Activa,7940-2807-1701-4188
TAR762,Crédito,false,Visa,2027-08-01,Activa,6546-1005-8852-4224
TAR763,Débito,false,Visa,2025-08-01,Activa,1429-1771-4593-1654
TAR764,Crédito,false,Visa,2028-05-01,Activa,8054-2368-3477-2036
TAR765,Débito,true,MasterCard,2027-01-01,Activa,2494-3626-9118-3860
TAR766,Crédito,false,MasterCard,2025-07-01,Activa,7598-8003-4344-8196
TAR767,Débito,true,Visa,2027-08-01,Activa,8088-1233-8047-4110
TAR768,Crédito,false,MasterCard,2025-03-01,Activa,6063-6396-5191-6475
TAR769,Crédito,true,MasterCard,2028-03-01,Activa,7868-2734-2492-4454
TAR770,Crédito,true,AmericanExpress,2027-07-01,Activa,6043-7275-3391-9946
TAR771,Débito,true,Visa,2027-07-01,Bloqueada,2524-9504-1882-8594
TAR772,Crédito,true,Visa,2026-05-01,Activa,7206-1241-2416-3622
TAR773,Crédito,true,MasterCard,2027-07-01,Activa,8693-2148-4254-4540
TAR774,Débito,false,AmericanExpress,2028-01-01,Bloqueada,6055-4001-8193-6849
TAR775,Crédito,true,AmericanExpress,2029-07-01,Activa,3615-1307-9724-6754
TAR776,Débito,false,AmericanExpress,2025-10-01,Activa,4565-7323-8001-7724
TAR777,Crédito,false,AmericanExpress,2028-10-01,Activa,4180-8957-1658-3344
TAR778,Crédito,false,AmericanExpress,2029-06-01,Activa,8346-7708-5627-2615
TAR779,Crédito,false,Visa,2027-03-01,Activa,4825-6984-5705-2454
TAR780,Crédito,true,MasterCard,2026-10-01,Activa,4514-6365-7902-8706
TAR781,Crédito,true,Visa,2027-12-01,Activa,3456-9298-4146-7807
TAR782,Débito,true,MasterCard,2028-07-01,Activa,2213-8855-3260-8918
TAR783,Débito,true,AmericanExpress,2028-09-01,Activa,2670-7281-9925-9520
TAR784,Crédito,false,AmericanExpress,2029-02-01,Activa,2277-5217-9646-1028
TAR785,Débito,true,MasterCard,2027-12-01,Activa,9015-7911-8074-5383
TAR786,Crédito,true,AmericanExpress,2028-08-01,Activa,2361-6927-3191-1003
TAR787,Crédito,false,MasterCard,2028-02-01,Activa,7521-3426-1740-4466
TAR788,Débito,false,Visa,2027-04-01,Activa,7021-7376-1462-5008
TAR789,Débito,true,MasterCard,2027-10-01,Activa,9224-4073-5383-7210
TAR790,Crédito,false,AmericanExpress,2028-04-01,Activa,6382-9686-2608-4391
TAR791,Débito,false,MasterCard,2027-03-01,Activa,1643-1027-5632-5336
TAR792,Débito,true,AmericanExpress,2029-02-01,Activa,1351-7997-9559-9225
TAR793,Crédito,false,AmericanExpress,2029-07-01,Activa,3221-9051-9798-3388
TAR794,Crédito,true,Visa,2029-07-01,Activa,1535-1685-2510-5228
TAR795,Crédito,false,MasterCard,2026-01-01,Activa,4952-3122-7252-6919
TAR796,Crédito,true,Visa,2026-06-01,Activa,6639-5657-9028-4032
TAR797,Débito,false,Visa,2029-04-01,Activa,8186-2490-9694-9601
TAR798,Débito,true,Visa,2025-09-01,Activa,5782-5901-1983-5729
TAR799,Crédito,true,MasterCard,2029-05-01,Activa,6116-3354-5684-6313
TAR800,Débito,true,MasterCard,2029-08-01,Activa,1284-3448-4804-8245
TAR801,Débito,true,AmericanExpress,2026-09-01,Activa,6948-8936-2585-6788
TAR802,Débito,true,MasterCard,2028-07-01,Activa,1590-7534-2987-8153
TAR803,Débito,false,Visa,2026-10-01,Activa,6086-9110-2999-8264
TAR804,Débito,false,MasterCard,2029-10-01,Activa,8338-7270-2283-3037
TAR805,Crédito,false,MasterCard,2026-06-01,Activa,6365-8033-4191-6247
TAR806,Débito,false,Visa,2025-05-01,Activa,7970-8896-7846-7585
TAR807,Crédito,true,AmericanExpress,2028-05-01,Activa,5111-9499-3723-3288
TAR808,Débito,false,Visa,2029-11-01,Activa,6863-8462-2998-6585
TAR809,Crédito,true,MasterCard,2029-09-01,Activa,7262-1572-2786-6969
TAR810,Débito,true,Visa,2027-12-01,Activa,7941-3327-7847-1316
TAR811,Débito,true,AmericanExpress,2027-04-01,Activa,8670-1085-4518-4001
TAR812,Débito,false,AmericanExpress,2028-08-01,Activa,2589-6459-5727-7014
TAR813,Débito,true,Visa,2025-03-01,Activa,8588-8849-4438-5171
TAR814,Crédito,false,Visa,2026-07-01,Activa,6809-6039-6212-4363
TAR815,Débito,false,AmericanExpress,2026-04-01,Activa,4533-8246-4064-1091
TAR816,Crédito,true,AmericanExpress,2029-03-01,Activa,4091-5216-7906-6438
TAR817,Crédito,true,MasterCard,2026-09-01,Activa,8331-8166-7724-1658
TAR818,Crédito,true,MasterCard,2026-02-01,Activa,9780-9333-7286-9425
TAR819,Crédito,true,AmericanExpress,2027-05-01,Activa,3998-9295-4409-7300
TAR820,Crédito,true,Visa,2026-10-01,Activa,8807-6455-6253-4458
TAR821,Crédito,true,Visa,2028-12-01,Activa,7377-3511-5491-1870
TAR822,Crédito,false,Visa,2025-11-01,Activa,6858-2182-1411-5752
TAR823,Débito,true,AmericanExpress,2026-04-01,Activa,8166-5001-6236-8401
TAR824,Débito,true,MasterCard,2025-05-01,Activa,6382-5227-9928-9001
TAR825,Crédito,true,AmericanExpress,2025-12-01,Bloqueada,3821-9271-6279-4814
TAR826,Crédito,false,Visa,2027-03-01,Activa,5422-8825-9375-6863
TAR827,Crédito,true,Visa,2028-05-01,Activa,6591-1541-8604-6918
TAR828,Débito,false,MasterCard,2025-02-01,Activa,7853-9840-1812-2715
TAR829,Débito,false,AmericanExpress,2027-10-01,Activa,6783-6228-8618-8957
TAR830,Débito,true,MasterCard,2026-06-01,Activa,6594-5067-9284-9795
TAR831,Crédito,true,Visa,2029-08-01,Activa,7643-9346-7676-1899
TAR832,Crédito,true,AmericanExpress,2029-01-01,Activa,4521-3135-5586-2674
TAR833,Crédito,true,AmericanExpress,2027-04-01,Activa,1470-6134-3049-2742
TAR834,Crédito,true,Visa,2028-01-01,Bloqueada,6540-9109-7905-8875
TAR835,Débito,true,MasterCard,2026-03-01,Activa,8068-9639-3151-5845
TAR836,Crédito,false,AmericanExpress,2028-11-01,Activa,1267-2428-9076-5511
TAR837,Crédito,false,Visa,2029-05-01,Activa,1340-4191-2894-6726
TAR838,Débito,false,AmericanExpress,2025-04-01,Activa,1162-8388-9462-9664
TAR839,Crédito,false,MasterCard,2027-07-01,Activa,7442-9154-6834-4431
TAR840,Débito,false,MasterCard,2026-10-01,Activa,1322-6146-9032-7498
TAR841,Crédito,true,AmericanExpress,2027-07-01,Activa,4900-7071-8109-2243
TAR842,Crédito,true,AmericanExpress,2026-03-01,Activa,8943-7425-7387-4466
TAR843,Crédito,false,MasterCard,2028-10-01,Activa,6897-5419-1754-1088
TAR844,Débito,false,AmericanExpress,2029-03-01,Activa,4013-3200-1752-6429
TAR845,Crédito,false,MasterCard,2028-09-01,Activa,8272-4773-5950-6718
TAR846,Débito,false,MasterCard,2028-01-01,Activa,1899-8569-9511-8637
TAR847,Débito,false,AmericanExpress,2027-10-01,Activa,5523-6574-7425-4263
TAR848,Débito,true,MasterCard,2027-01-01,Activa,6066-2476-7274-8132
TAR849,Crédito,false,MasterCard,2029-07-01,Activa,7718-9607-2088-3491
TAR850,Crédito,true,MasterCard,2026-08-01,Activa,2597-4269-3242-6678
TAR851,Débito,true,MasterCard,2026-03-01,Activa,9001-8581-8466-4606
TAR852,Débito,true,MasterCard,2029-12-01,Activa,2394-2054-6861-9509
TAR853,Débito,false,AmericanExpress,2027-11-01,Activa,1474-5582-5330-1545
TAR854,Crédito,true,AmericanExpress,2026-06-01,Activa,6264-2935-2319-2273
TAR855,Crédito,false,MasterCard,2028-10-01,Activa,1027-7686-5040-5642
TAR856,Débito,true,Visa,2029-04-01,Activa,8426-9125-3893-6381
TAR857,Débito,true,MasterCard,2027-06-01,Activa,8905-1264-5153-2724
TAR858,Crédito,false,MasterCard,2028-08-01,Bloqueada,1826-6657-2859-1068
TAR859,Crédito,false,MasterCard,2027-05-01,Activa,6871-2334-8450-4327
TAR860,Crédito,true,Visa,2026-12-01,Activa,7467-8684-1970-5189
TAR861,Débito,true,AmericanExpress,2028-03-01,Activa,2085-7566-5027-5163
TAR862,Débito,false,Visa,2027-08-01,Activa,4004-9797-2465-6018
TAR863,Débito,true,MasterCard,2028-12-01,Activa,9416-2468-5120-6702
TAR864,Débito,true,Visa,2026-01-01,Activa,6315-6542-2861-4158
TAR865,Débito,true,Visa,2025-07-01,Activa,8341-8702-9431-2544
TAR866,Débito,true,MasterCard,2025-11-01,Activa,7924-8927-8316-8769
TAR867,Crédito,true,MasterCard,2026-02-01,Activa,9232-2871-8655-9950
TAR868,Débito,false,Visa,2026-05-01,Activa,8179-4738-4201-4313
TAR869,Débito,false,Visa,2025-07-01,Activa,8271-8526-1290-6995
TAR870,Crédito,false,MasterCard,2028-12-01,Activa,4084-1059-5764-3986
TAR871,Crédito,true,AmericanExpress,2027-03-01,Activa,8560-8798-3489-5372
TAR872,Crédito,true,Visa,2026-12-01,Activa,9484-4801-7022-5163
TAR873,Débito,false,Visa,2029-05-01,Activa,5185-8046-4412-3521
TAR874,Débito,true,AmericanExpress,2027-08-01,Activa,3830-9082-8050-1276
TAR875,Crédito,true,MasterCard,2029-11-01,Activa,5048-2246-6256-7869
TAR876,Débito,false,AmericanExpress,2027-07-01,Activa,1397-5591-5779-9591
TAR877,Débito,false,MasterCard,2028-06-01,Activa,5758-2404-2977-8264
TAR878,Crédito,false,AmericanExpress,2027-03-01,Activa,7125-4823-1742-8421
TAR879,Crédito,true,Visa,2025-12-01,Activa,7759-6359-7259-1269
TAR880,Crédito,false,AmericanExpress,2028-08-01,Activa,2249-5949-8932-9508
TAR881,Débito,false,MasterCard,2027-04-01,Activa,5938-2712-6274-3066
TAR882,Débito,false,AmericanExpress,2029-08-01,Activa,2539-2159-3839-1906
TAR883,Crédito,false,MasterCard,2029-01-01,Activa,2307-7851-2531-4427
TAR884,Débito,true,Visa,2027-08-01,Activa,1102-1625-1910-2011
TAR885,Débito,true,Visa,2029-07-01,Activa,5566-4292-4994-6761
TAR886,Crédito,true,AmericanExpress,2029-01-01,Activa,8204-5372-8452-7865
TAR887,Crédito,true,MasterCard,2027-11-01,Activa,2983-3396-3232-7537
TAR888,Crédito,false,AmericanExpress,2025-06-01,Activa,6655-9924-5663-4961
TAR889,Débito,false,Visa,2025-10-01,Activa,8774-8430-9962-9030
TAR890,Débito,false,AmericanExpress,2029-09-01,Activa,1157-6924-5997-6280
TAR891,Débito,true,MasterCard,2025-12-01,Activa,2651-6608-4478-6785
TAR892,Crédito,false,AmericanExpress,2029-05-01,Activa,7508-4839-4556-5697
TAR893,Débito,false,MasterCard,2025-11-01,Activa,6311-8979-1101-6031
TAR894,Débito,false,Visa,2025-01-01,Activa,2758-7363-4196-3954
TAR895,Crédito,true,MasterCard,2026-01-01,Activa,9915-4705-7275-6929
TAR896,Crédito,true,MasterCard,2029-04-01,Activa,3598-2141-3049-4000
TAR897,Débito,true,Visa,2026-04-01,Activa,7584-8353-6305-4976
TAR898,Crédito,true,MasterCard,2026-05-01,Activa,2834-1792-8798-2389
TAR899,Débito,true,AmericanExpress,2025-07-01,Activa,9071-2455-9344-5545
TAR900,Crédito,false,MasterCard,2026-03-01,Activa,6305-9529-7476-2788
TAR901,Débito,false,AmericanExpress,2029-08-01,Activa,1423-3629-7905-2695
TAR902,Débito,false,Visa,2028-12-01,Activa,8525-6604-5491-8395
TAR903,Débito,false,Visa,2028-05-01,Activa,2866-3566-1583-5558
TAR904,Crédito,false,Visa,2026-04-01,Activa,6053-6910-3486-2580
TAR905,Crédito,true,AmericanExpress,2026-05-01,Activa,2691-1926-5943-3777
TAR906,Débito,true,MasterCard,2028-07-01,Activa,7283-3788-7024-6369
TAR907,Débito,false,AmericanExpress,2026-09-01,Activa,4492-5552-3650-2364
TAR908,Crédito,true,AmericanExpress,2028-06-01,Activa,3501-4107-8233-9660
TAR909,Crédito,true,Visa,2029-03-01,Activa,3432-7535-1090-5107
TAR910,Débito,true,AmericanExpress,2028-11-01,Activa,5768-7609-6161-5480
TAR911,Crédito,true,MasterCard,2025-03-01,Activa,7194-9523-3420-8251
TAR912,Crédito,false,MasterCard,2028-05-01,Activa,2368-6743-5895-1825
TAR913,Crédito,false,AmericanExpress,2025-01-01,Activa,6968-4116-5236-3631
TAR914,Crédito,true,Visa,2029-09-01,Activa,3704-4922-1122-6221
TAR915,Crédito,true,AmericanExpress,2028-04-01,Activa,3296-9466-2138-4500
TAR916,Débito,true,MasterCard,2026-08-01,Activa,5993-3993-8405-7746
TAR917,Débito,true,Visa,2029-12-01,Activa,2029-5873-1515-7353
TAR918,Crédito,false,MasterCard,2028-04-01,Activa,3948-1151-6495-3786
TAR919,Débito,true,Visa,2026-07-01,Activa,5958-2108-2419-4804
TAR920,Débito,false,AmericanExpress,2028-06-01,Bloqueada,3912-7760-7284-4754
TAR921,Débito,false,AmericanExpress,2026-08-01,Activa,3108-8392-6518-1454
TAR922,Crédito,true,AmericanExpress,2025-04-01,Activa,8037-2860-8707-8060
TAR923,Crédito,false,Visa,2026-04-01,Activa,3938-7278-5532-2933
TAR924,Crédito,true,AmericanExpress,2029-11-01,Activa,3952-4615-8936-2585
TAR925,Débito,false,AmericanExpress,2025-05-01,Activa,4294-9193-7436-3021
TAR926,Débito,true,AmericanExpress,2029-10-01,Activa,9762-4543-9984-1155
TAR927,Débito,true,MasterCard,2027-01-01,Activa,5123-5864-9849-4133
TAR928,Débito,false,AmericanExpress,2027-05-01,Activa,5505-9023-1243-3606
TAR929,Crédito,true,AmericanExpress,2025-12-01,Activa,5551-5441-3605-4925
TAR930,Crédito,true,AmericanExpress,2025-05-01,Activa,4801-1447-6197-4853
TAR931,Débito,false,Visa,2027-04-01,Activa,8421-6261-7936-8106
TAR932,Crédito,false,Visa,2028-09-01,Activa,1081-9671-3363-2359
TAR933,Débito,false,Visa,2029-02-01,Bloqueada,5929-8493-9031-5114
TAR934,Crédito,true,AmericanExpress,2027-09-01,Activa,4378-3933-2095-4454
TAR935,Débito,false,Visa,2027-07-01,Activa,6698-3858-8296-9164
TAR936,Crédito,true,AmericanExpress,2028-06-01,Activa,6847-3663-4200-8969
TAR937,Crédito,false,AmericanExpress,2025-08-01,Activa,8913-2351-9001-4866
TAR938,Crédito,false,Visa,2028-10-01,Activa,3971-2232-3445-2570
TAR939,Crédito,false,Visa,2028-07-01,Activa,9733-4561-4822-4413
TAR940,Crédito,true,AmericanExpress,2025-04-01,Activa,3374-5807-2065-2784
TAR941,Débito,false,AmericanExpress,2028-10-01,Bloqueada,4706-2187-7606-8454
TAR942,Débito,false,MasterCard,2028-12-01,Activa,8622-4561-8891-4405
TAR943,Crédito,false,Visa,2026-01-01,Activa,9133-8855-9740-3116
TAR944,Débito,false,MasterCard,2028-07-01,Activa,9318-7048-3764-3150
TAR945,Débito,false,MasterCard,2029-11-01,Activa,5812-2816-2674-1809
TAR946,Débito,false,Visa,2027-06-01,Activa,9200-6115-3834-5518
TAR947,Débito,false,Visa,2027-07-01,Activa,7982-6772-6590-6687
TAR948,Crédito,true,AmericanExpress,2027-02-01,Activa,7256-1695-4166-6574
TAR949,Débito,true,Visa,2029-09-01,Activa,5259-6461-6680-3383
TAR950,Crédito,false,Visa,2025-10-01,Activa,3118-6813-8091-8842
TAR951,Crédito,true,Visa,2025-05-01,Activa,4548-5056-1929-3171
TAR952,Débito,false,AmericanExpress,2026-10-01,Activa,7268-4032-3269-6587
TAR953,Débito,true,MasterCard,2028-02-01,Activa,5605-5709-2769-8541
TAR954,Crédito,false,AmericanExpress,2025-02-01,Activa,4140-5729-6202-6295
TAR955,Débito,false,MasterCard,2026-04-01,Activa,9392-8860-7223-7247
TAR956,Crédito,false,Visa,2027-02-01,Activa,5782-5309-3022-6762
TAR957,Débito,false,Visa,2025-07-01,Activa,7691-9727-3545-6375
TAR958,Débito,false,Visa,2029-06-01,Activa,7123-1239-4960-3144
TAR959,Crédito,true,Visa,2026-03-01,Activa,7590-2939-3677-5055
TAR960,Débito,true,AmericanExpress,2029-04-01,Activa,6400-5012-2241-8744
TAR961,Crédito,false,AmericanExpress,2026-04-01,Activa,8478-7726-9407-6701
TAR962,Crédito,false,AmericanExpress,2029-02-01,Activa,1151-6668-1514-6162
TAR963,Crédito,false,AmericanExpress,2025-06-01,Activa,6665-7552-3678-4099
TAR964,Crédito,false,AmericanExpress,2026-01-01,Activa,1733-4430-5513-5979
TAR965,Crédito,false,Visa,2029-01-01,Activa,7517-5423-5864-1847
TAR966,Crédito,false,Visa,2025-02-01,Activa,9797-9477-1761-9383
TAR967,Débito,true,MasterCard,2028-04-01,Activa,8631-2712-9822-1534
TAR968,Débito,true,Visa,2026-10-01,Activa,7602-7889-3755-1525
TAR969,Crédito,true,Visa,2029-03-01,Activa,4662-3218-6983-1966
TAR970,Débito,false,AmericanExpress,2026-01-01,Activa,8211-5674-2403-7306
TAR971,Crédito,true,AmericanExpress,2025-11-01,Activa,9127-7046-3168-7155
TAR972,Débito,true,AmericanExpress,2026-08-01,Activa,4988-5667-7531-4546
TAR973,Débito,false,Visa,2027-08-01,Bloqueada,2941-4018-5833-4464
TAR974,Débito,true,MasterCard,2029-07-01,Activa,4408-2038-8186-3957
TAR975,Débito,false,Visa,2026-02-01,Activa,9079-7052-6108-6943
TAR976,Crédito,true,AmericanExpress,2025-10-01,Activa,9379-8108-6783-5938
TAR977,Crédito,false,MasterCard,2025-07-01,Activa,4263-8787-1724-7807
TAR978,Débito,false,Visa,2026-05-01,Activa,5573-4823-6615-3083
TAR979,Débito,true,Visa,2027-05-01,Activa,6921-8973-7093-6873
TAR980,Débito,false,Visa,2026-09-01,Activa,5046-9269-9408-9279
TAR981,Débito,false,MasterCard,2025-06-01,Activa,1591-2199-5407-2703
TAR982,Débito,false,Visa,2029-08-01,Activa,3029-1696-8877-2320
TAR983,Crédito,false,MasterCard,2027-11-01,Activa,6143-8854-4377-2689
TAR984,Débito,false,AmericanExpress,2028-08-01,Activa,1965-7307-7707-6789
TAR985,Crédito,false,AmericanExpress,2028-01-01,Activa,7828-3468-4565-5717
TAR986,Crédito,false,MasterCard,2028-12-01,Activa,5469-1331-6392-7735
TAR987,Crédito,true,AmericanExpress,2026-07-01,Activa,2481-7727-2150-4047
TAR988,Débito,false,Visa,2026-07-01,Activa,8502-7481-2816-9942
TAR989,Crédito,false,AmericanExpress,2029-03-01,Activa,9805-5873-2545-1743
TAR990,Débito,true,MasterCard,2026-07-01,Activa,8885-9386-9092-4875
TAR991,Crédito,true,AmericanExpress,2025-11-01,Activa,2013-9357-1607-3495
TAR992,Débito,false,AmericanExpress,2029-03-01,Activa,8371-8442-8531-7188
TAR993,Crédito,true,AmericanExpress,2028-05-01,Activa,3930-9631-9591-3107
TAR994,Débito,true,MasterCard,2027-03-01,Activa,7145-6281-4082-3452
TAR995,Débito,true,AmericanExpress,2027-03-01,Bloqueada,7732-7326-4179-1529
TAR996,Crédito,true,MasterCard,2029-08-01,Activa,3691-4607-3670-4994
TAR997,Débito,true,AmericanExpress,2026-09-01,Activa,8576-3832-4619-5650
TAR998,Crédito,false,MasterCard,2029-09-01,Activa,2697-3091-5003-5374
TAR999,Crédito,false,Visa,2026-11-01,Bloqueada,8953-6495-2356-5827
TAR1000,Crédito,false,MasterCard,2026-05-01,Activa,7193-6685-7411-8362
